"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"action",2,0.2,3.2,2.46666666666667,0.2,3,2.46428571428571,4.35714285714286,3.21428571428571,2.75,2.42857142857143,1.19522860933439,0.414039335605413,0.560611910581388,0.990430401872025,0.414039335605413,1.19522860933439,1.10494319804209,0.62148482382387,0.832539304250372,1.26564286109939,0.790151013628803,43,43,3.2,4.35842900461498,0.271084337349398,"Haptic",4.35714285714286,5.49601044718597,0.126760563380282,"Hand_arm",4.35714285714286,6.28955611458997,0.158180829860482,"Hand_arm"
"activate",1.17647058823529,0.117647058823529,1.82352941176471,1.70588235294118,0.117647058823529,1.82352941176471,1.29166666666667,3.83333333333333,2.83333333333333,1.70833333333333,2.04166666666667,1.01459931239178,0.332105582077536,1.13111085429585,1.04670350878084,0.332105582077536,1.74052054417806,1.26762930621338,0.56465970257328,0.816496580927726,1.08263634211833,0.806450444131925,41,41,1.82352941176471,2.65537928981185,0.252173913043478,"Haptic",3.83333333333333,4.55849859643446,0.217081850533808,"Hand_arm",3.83333333333333,4.84097405818651,0.201141037548096,"Hand_arm"
"adjustment",0.473684210526316,0,2.68421052631579,2.63157894736842,0,2.10526315789474,0.709677419354839,3.06451612903226,3.19354838709677,1.45161290322581,2.54838709677419,0.512989176042577,0,0.749268649265355,0.597264720370148,0,1.19697474409935,0.739078182021216,1.23654043931629,0.792437372444859,0.925156191404794,0.888395920650223,50,50,2.68421052631579,3.60885220060548,0.34,"Haptic",3.19354838709677,4.3323685861455,0.226470588235294,"Head",3.19354838709677,5.04384186264579,0.169306930693069,"Head"
"admire",1,0,1.6,1.93333333333333,0.0666666666666667,2.13333333333333,0.535714285714286,2.71428571428571,3.25,0.892857142857143,1.78571428571429,0.377964473009227,0,0.50709255283711,0.79880863671798,0.258198889747161,0.990430401872025,0.50787450018337,1.01314116807828,0.844371341865037,0.994029797388005,0.738223235189428,43,43,2.13333333333333,2.80338466983902,0.316831683168317,"Visual",3.25,3.93402136167299,0.295719844357977,"Head",3.25,4.36061055360666,0.204249588508155,"Head"
"advantage",0.470588235294118,0.176470588235294,2.05882352941176,0.941176470588235,0.176470588235294,2.11764705882353,1.16666666666667,3.79166666666667,2.75,2.29166666666667,2.33333333333333,0.514495755427527,0.528594139870925,0.747545001596402,0.826936230559385,0.392952623996688,1.31730562803286,0.701964118163034,0.779027636204913,0.896854406292881,1.08263634211833,1.12931940514656,41,41,2.11764705882353,2.67643862240462,0.326732673267327,"Visual",3.79166666666667,4.66675745642529,0.212837837837838,"Hand_arm",3.79166666666667,4.94346663899908,0.197827253218884,"Hand_arm"
"adventure",2.08333333333333,0.0833333333333333,2.58333333333333,2.75,0.416666666666667,3.91666666666667,3,3.44444444444444,2.77777777777778,0.944444444444444,3.11111111111111,0.792961461098759,0.288675134594813,0.90033663737852,0.621581560508061,0.514928650544437,0.668557923421521,1.02899151085505,0.783823376129674,0.87820375202191,0.235702260395516,0.582983088130138,30,30,3.91666666666667,4.75093172789997,0.323943661971831,"Visual",3.44444444444444,4.93590102591284,0.188284518828452,"Hand_arm",3.91666666666667,6.10454644007126,0.152654867256637,"Visual"
"adversity",1.04545454545455,0,2.45454545454545,3.95454545454545,0.227272727272727,1.40909090909091,0.818181818181818,2.68181818181818,2.63636363636364,2.09090909090909,2.54545454545455,0.652998412254522,0,0.738548945875996,0.213200716355611,0.428932027228888,0.734139659030241,0.732663999932122,1.21052383923984,0.953462589245592,1.23091490979333,0.738548945875997,44,44,3.95454545454545,4.31931473673787,0.435,"Interoceptive",2.68181818181818,3.99569683428465,0.172995780590717,"Hand_arm",3.95454545454545,5.24605149260613,0.19908466819222,"Interoceptive"
"advertising",2.35294117647059,0,1.05882352941176,0.352941176470588,0.470588235294118,4.05882352941176,0.625,3.16666666666667,2.33333333333333,1.54166666666667,1.45833333333333,0.701888209634219,0,0.555718930226211,0.492592183071889,0.514495755427527,0.242535625036333,0.49453535504684,1.00722031037067,0.816496580927726,0.931532942621143,0.779027636204913,41,41,4.05882352941176,4.33078951040987,0.48936170212766,"Visual",3.16666666666667,3.71974106375726,0.278538812785388,"Hand_arm",4.05882352941176,5.10056704461453,0.233009708737864,"Visual"
"affection",1.06666666666667,0.2,3.6,3.73333333333333,0.333333333333333,1.8,0.92,3.24,3.24,1.6,3.6,0.258198889747161,0.414039335605413,0.632455532033676,0.457737708217063,0.617213399848368,0.560611910581388,0.493288286231625,0.830662386291808,0.723417813807024,0.816496580927726,0.577350269189626,40,40,3.73333333333333,4.72936253638777,0.329192546583851,"Interoceptive",3.6,4.92632144018176,0.212698412698413,"Torso",3.73333333333333,6.08522963238014,0.151428571428571,"Interoceptive"
"affliction",0.5,0,2.57142857142857,4.14285714285714,0.142857142857143,0.714285714285714,0.608695652173913,2.08695652173913,2.60869565217391,2.69565217391304,2.56521739130435,0.650443635587991,0,0.937614461876991,0.363136519601281,0.363136519601281,0.611249845502127,0.583027399541909,1.08347267777192,0.94094393779393,1.25895998234819,1.12112309584962,37,37,4.14285714285714,4.45804996056626,0.513274336283186,"Interoceptive",2.69565217391304,3.99031071732827,0.197530864197531,"Mouth",4.14285714285714,5.33839752782648,0.222296283952675,"Interoceptive"
"afterlife",0.176470588235294,0,0.235294117647059,1.11764705882353,0,0.411764705882353,0,0,0.739130434782609,0.0869565217391304,0.217391304347826,0.392952623996688,0,0.437237316097603,0.781213234429025,0,0.618346942400842,0,0,0.751809411556112,0.28810406552003,0.42174116783665,40,40,1.11764705882353,1.14073950831933,0.575757575757576,"Interoceptive",0.739130434782609,0.745740814448837,0.708333333333333,"Head",1.11764705882353,1.23837921900465,0.374464438731791,"Interoceptive"
"afterwards",0.529411764705882,0,1.41176470588235,2.23529411764706,0,1,1.07407407407407,3.07407407407407,2.59259259259259,2.07407407407407,1.66666666666667,0.717430053979439,0,0.507299656195892,0.562295714538387,0,0.935414346693485,0.873803618402192,1.10682935679861,0.747264717757073,1.23804827561914,0.784464540552736,44,44,2.23529411764706,2.47336400481112,0.431818181818182,"Interoceptive",3.07407407407407,3.94223075453876,0.190812720848057,"Hand_arm",3.07407407407407,4.2432012750869,0.196326700987895,"Hand_arm"
"age",0.8,0,1.8,2.73333333333333,0.0666666666666667,3.13333333333333,1.03846153846154,2,3.11538461538462,1.53846153846154,2.96153846153846,0.676123403782813,0,0.676123403782813,0.703731550548997,0.258198889747161,1.35576371027375,0.773602959186131,1.35646599662505,0.863801971607987,0.90468864172241,0.915675454766337,41,41,3.13333333333333,3.86034109095572,0.3671875,"Visual",3.11538461538462,4.10102585727219,0.194945848375451,"Head",3.13333333333333,5.01992648992281,0.16330348790592,"Visual"
"aggression",1.94736842105263,0,2.26315789473684,2.78947368421053,0,2.52631578947368,1.21052631578947,3.68421052631579,2.52631578947368,2.05263157894737,3.89473684210526,1.02597835208515,0,1.19452944074029,0.854981960070962,0,0.964274111134126,0.713282503517759,0.88522637273985,0.611775290321498,0.970319776071918,0.315301767642306,38,38,2.78947368421053,3.84411900244017,0.292817679558011,"Interoceptive",3.89473684210526,5.13792448914334,0.200787401574803,"Torso",3.89473684210526,5.77337998122983,0.170114942528736,"Torso"
"agility",0.625,0,3.5,2.375,0,2.33333333333333,3.94444444444444,4.66666666666667,3.11111111111111,1.55555555555556,2.55555555555556,0.49453535504684,0,0.722315118514615,0.646898957233327,0,1.0494995356656,0.53930480546961,0.485071250072666,0.900254139862666,1.04161764590537,0.704792186494566,42,42,3.5,4.10590718404217,0.39622641509434,"Haptic",4.66666666666667,5.97738111617153,0.196491228070175,"Hand_arm",4.66666666666667,6.56375669969218,0.189189189189189,"Hand_arm"
"agony",0.176470588235294,0,3.29411764705882,4.29411764705882,0,0.235294117647059,0.37037037037037,1.14814814814815,1.92592592592593,2.22222222222222,1.88888888888889,0.528594139870924,0,0.469668218313862,0.469668218313862,0,0.562295714538387,0.492102877623411,1.26197963240006,1.29869537868189,1.71718314361571,1.2810252304407,44,44,4.29411764705882,4.8621665026083,0.536764705882353,"Interoceptive",2.22222222222222,2.9784108324994,0.245098039215686,"Mouth",4.29411764705882,5.20932888331455,0.276050420168067,"Interoceptive"
"agreement",1.78571428571429,0.142857142857143,2.28571428571429,1.28571428571429,0.214285714285714,3.21428571428571,1.39130434782609,3.82608695652174,3.39130434782609,3.04347826086957,2.17391304347826,1.42389343964797,0.363136519601281,1.20438758319299,0.913873533463375,0.42581531362632,0.974961255922229,0.94094393779393,0.834057656228299,0.722315118514615,1.22393779066381,0.777652289268123,37,37,3.21428571428571,3.7558810646245,0.344,"Visual",3.82608695652174,5.14471704104947,0.176100628930818,"Hand_arm",3.82608695652174,5.74035004907251,0.16186706701242,"Hand_arm"
"ailment",0.25,0.166666666666667,2.08333333333333,4,0.333333333333333,0.416666666666667,0.576923076923077,0.884615384615385,2.38461538461538,2.11538461538462,2,0.452267016866645,0.577350269189626,0.668557923421522,0,1.15470053837925,0.514928650544437,0.57779421409889,0.765606848293461,0.98293125199774,1.68111684488433,1.05830052442584,38,38,4,4.18261664344766,0.528735632183908,"Interoceptive",2.38461538461538,3.17182828599676,0.227053140096618,"Head",4,4.71892230650131,0.252001685630004,"Interoceptive"
"air",0.578947368421053,0,0.526315789473684,0.210526315789474,1.47368421052632,0.421052631578947,0.434782608695652,1.08695652173913,1.26086956521739,1.21739130434783,1.08695652173913,1.26120707056922,0,0.512989176042577,0.630603535284611,1.98237851113341,1.26120707056922,0.787752092782872,1.44326156762008,1.21421097853514,1.34693327563464,0.996039588400019,42,42,1.47368421052632,1.53605800932241,0.459016393442623,"Olfactory",1.26086956521739,1.86235771443479,0.162393162393162,"Head",1.47368421052632,2.16042505158788,0.177606177606178,"Olfactory"
"aircraft",3.17647058823529,0,1.52941176470588,0.235294117647059,0,4.47058823529412,0.1,0.15,0.85,0,0.3,0.727606875108999,0,0.514495755427527,0.437237316097603,0,0.514495755427527,0.307793505625546,0.366347548532523,0.812727700887249,0,0.470162345981627,37,37,4.47058823529412,4.99987787204242,0.475,"Visual",0.85,0.864235461088194,0.607142857142857,"Head",4.47058823529412,5.00847018478359,0.413492927094668,"Visual"
"album",0.307692307692308,0.153846153846154,1.30769230769231,0.384615384615385,0.461538461538462,3.69230769230769,0.24,0.48,0.92,0.16,0.24,0.480384461415261,0.554700196225229,0.480384461415261,0.506369683541833,0.877058019307029,0.751067616198811,0.435889894354067,0.653197264742181,0.953939201416945,0.374165738677394,0.435889894354067,38,38,3.69230769230769,3.750653470975,0.560975609756098,"Visual",0.92,0.972949536973039,0.372549019607843,"Head",3.69230769230769,3.77235177302062,0.423884998157022,"Visual"
"alcoholic",1,3.9375,1.375,2.0625,4.1875,1.625,0.421052631578947,1.84210526315789,2,3.94736842105263,2.8421052631579,0.365148371670111,0.25,0.885061203156784,0.771902411793961,0.403112887414928,0.61913918736689,0.507257273501788,1.16729306492209,0.74535599249993,0.779863535820802,0.958190302064658,35,35,4.1875,5.3267122332549,0.224669603524229,"Olfactory",3.94736842105263,4.62278580319497,0.319047619047619,"Mouth",4.1875,6.29900903011425,0.14922455362961,"Olfactory"
"alert",1.77777777777778,0,1.83333333333333,3.16666666666667,0,2.94444444444444,0.96875,2.59375,3.875,1.28125,2.4375,1.16596617626027,0,0.923548145182799,0.785905247993376,0,1.39208781933182,0.646797320799606,1.04292934223907,0.553580719410662,1.14256008524151,0.800705334226059,50,50,3.16666666666667,4.10281244014245,0.325714285714286,"Interoceptive",3.875,4.53276059425274,0.260504201680672,"Head",3.875,5.45352193748248,0.185597871278896,"Head"
"allergy",0.0588235294117647,0.764705882352941,1.88235294117647,2.76470588235294,3.94117647058824,0.529411764705882,0.185185185185185,0.703703703703704,1.92592592592593,3.40740740740741,2.03703703703704,0.242535625036333,0.970142500145332,0.600245047998781,0.664211164155071,0.242535625036333,0.514495755427527,0.39584739066357,0.724027985796491,1.03500003440825,1.15223058787524,0.939782359480578,44,44,3.94117647058824,4.47501394869751,0.390532544378698,"Olfactory",3.40740740740741,3.81473102667148,0.390134529147982,"Mouth",3.94117647058824,5.25513493038309,0.213310988747905,"Olfactory"
"alley",0.5,0.0555555555555555,2,0.111111111111111,0.277777777777778,3.61111111111111,0.125,0.28125,0.1875,0.03125,0.1875,0.514495755427527,0.235702260395516,0.840168050416806,0.323380833381777,0.574513149960142,0.916443823180533,0.421211769587116,0.634206387491867,0.470929074859885,0.176776695296637,0.396557769456266,50,50,3.61111111111111,3.80841421240718,0.542372881355932,"Visual",0.28125,0.334462048259876,0.307692307692308,"Hand_arm",3.61111111111111,3.80927388463454,0.485862393967955,"Visual"
"alliance",0.722222222222222,0,1.61111111111111,1.38888888888889,0.111111111111111,2.38888888888889,0.517241379310345,2.68965517241379,2.86206896551724,0.896551724137931,1.93103448275862,0.574513149960142,0,0.697802339187225,0.607684988914186,0.323380833381777,1.09215862287323,0.574499139323762,1.10529402280447,0.789400221281706,0.772048646977956,0.842234887612316,47,47,2.38888888888889,2.75331105526146,0.383928571428571,"Visual",2.86206896551724,3.70750230988744,0.263565891472868,"Head",2.86206896551724,4.15696474261482,0.189305625950329,"Head"
"alloy",0,0,0.25,0.0833333333333333,0,0.0833333333333333,0.384615384615385,0.423076923076923,0.730769230769231,0.230769230769231,0.692307692307692,0,0,0.621581560508061,0.288675134594813,0,0.288675134594813,0.637302005452553,0.902134221635647,0.87442288660315,0.42966892442366,0.928190961784514,38,38,0.25,0.256026402140487,0.6,"Haptic",0.730769230769231,0.95353354306519,0.203125,"Head",0.730769230769231,0.959646898593261,0.253897550111359,"Head"
"amazement",2.16666666666667,0.0555555555555555,1.72222222222222,2.11111111111111,0.0555555555555555,3.94444444444444,0.84375,2.65625,3.90625,1.8125,2.09375,0.985184366143778,0.235702260395516,0.826442094733631,0.676399541594523,0.235702260395516,0.53930480546961,0.574140311051396,0.937029451804151,0.817524785063761,1.0297979758029,0.892960823473272,50,50,3.94444444444444,4.41501094567169,0.386740331491713,"Visual",3.90625,4.54812278532026,0.270718232044199,"Head",3.94444444444444,5.64766549261437,0.181995450113747,"Visual"
"ambition",0.529411764705882,0,1.41176470588235,2.70588235294118,0,1.82352941176471,0.774193548387097,2.83870967741935,3.41935483870968,1.03225806451613,2.51612903225806,0.514495755427527,0,0.618346942400842,0.587867532097256,0,1.01459931239178,0.497304562574072,1.0032206202542,0.764817779970589,0.752058108027207,0.811211757883866,48,48,2.70588235294118,3.06657738107448,0.418181818181818,"Interoceptive",3.41935483870968,4.31509902836586,0.25,"Head",3.41935483870968,4.77956102044213,0.200534164255509,"Head"
"ambulance",3.4,0,1.26666666666667,0.533333333333333,0,3.53333333333333,0.307692307692308,1.34615384615385,1,0.076923076923077,1.34615384615385,0.828078671210825,0,0.457737708217063,0.516397779494322,0,0.990430401872025,0.470678724331642,1.01753850805983,1.05830052442584,0.392232270276368,1.01753850805983,41,41,3.53333333333333,4.40714582145884,0.404580152671756,"Visual",1.34615384615385,1.80782578438907,0.311320754716981,"Hand_arm",3.53333333333333,4.50629738106271,0.27582065652522,"Visual"
"amphibian",0.611111111111111,0.166666666666667,2.27777777777778,0.0555555555555555,1.66666666666667,2.94444444444444,0.541666666666667,0.416666666666667,0.791666666666667,0.125,0.333333333333333,0.50163132570455,0.514495755427527,0.826442094733631,0.235702260395516,0.90748521297303,0.872604096080652,0.883627241233132,0.503610155185335,0.779027636204913,0.337831962346088,0.481543412343077,42,42,2.94444444444444,3.48175513695993,0.37410071942446,"Visual",0.791666666666667,0.91514324554897,0.30188679245283,"Head",2.94444444444444,3.5027029763754,0.290909090909091,"Visual"
"analyze",0.2,0,0.866666666666667,0.666666666666667,0,1.2,0.821428571428571,3.21428571428571,3.78571428571429,1,1.78571428571429,0.414039335605413,0,0.639940473422184,0.816496580927726,0,1.26491106406735,0.669636243353583,0.629940788348712,0.498675494362064,0.90267093384844,0.786795792469443,43,43,1.2,1.38959276914353,0.409090909090909,"Visual",3.78571428571429,4.55829958713119,0.279461279461279,"Head",3.78571428571429,4.60094564197104,0.279585018463162,"Head"
"angel",0.5,0,0.0625,0.125,0,2.875,0,0.125,1.25,0.0416666666666667,0.458333333333333,0.516397779494322,0,0.25,0.341565025531987,0,1.58640053790544,0,0.337831962346088,0.944089163069933,0.204124145231932,0.508977377704052,40,40,2.875,2.88012044332265,0.807017543859649,"Visual",1.25,1.27062987575674,0.666666666666667,"Head",2.875,2.96030301227074,0.528735632183908,"Visual"
"anger",1.73684210526316,0,2.63157894736842,4.1578947368421,0.0526315789473684,1.84210526315789,0.958333333333333,2.875,3.20833333333333,2.08333333333333,4.08333333333333,0.561951486949016,0,1.01162829777814,0.374634324632678,0.229415733870562,0.764719112901873,0.464305621487536,0.899879218948661,0.779027636204913,0.717281502356772,0.503610155185335,43,43,4.1578947368421,4.66616311113135,0.398989898989899,"Interoceptive",4.08333333333333,5.12732523507163,0.236593059936909,"Torso",4.1578947368421,6.18316074654363,0.175962877030162,"Interoceptive"
"animal",2.33333333333333,0.866666666666667,2.46666666666667,0.666666666666667,2.6,4.06666666666667,0.964285714285714,1.39285714285714,2.17857142857143,0.642857142857143,1.14285714285714,0.816496580927726,0.833809387832792,0.516397779494322,0.487950036474267,1.12122382116278,0.258198889747161,0.744468135135953,1.03061598676195,1.02029666813398,0.78004205557496,0.848278680373802,43,43,4.06666666666667,4.84155029807055,0.261538461538462,"Visual",2.17857142857143,2.50384006549695,0.242937853107345,"Head",4.06666666666667,5.05520165619868,0.177202711028959,"Visual"
"ankle",0.117647058823529,0,3.94117647058824,2.47058823529412,0,1.35294117647059,4.2258064516129,0.548387096774194,0.419354838709677,0.0967741935483871,0.483870967741935,0.332105582077536,0,0.242535625036333,0.943242218283799,0,0.861769724940212,0.425023718503241,0.960510616891501,0.672021505032247,0.300537153518764,0.508000508000762,48,48,3.94117647058824,4.28677930835077,0.5,"Haptic",4.2258064516129,4.23238278958452,0.715083798882682,"Foot_leg",4.2258064516129,5.36695462412588,0.309434486591635,"Foot_leg"
"annoy",0.941176470588235,0,2,1.88235294117647,0,0.764705882352941,0.619047619047619,2.76190476190476,3,2.52380952380952,1.61904761904762,0.899346167730627,0,0.866025403784439,0.696630546019236,0,1.0914103126635,0.497613351528119,0.995226703056238,0.774596669241483,1.28914885172534,0.740012869900955,38,38,2,2.51724290008856,0.357894736842105,"Haptic",3,4.09412393394515,0.226244343891403,"Head",3,4.38950034124735,0.186196105702364,"Head"
"annoyance",1.44444444444444,0,2.83333333333333,3.33333333333333,0.0555555555555555,1.33333333333333,0.758620689655172,3,2.41379310344828,2.58620689655172,1.37931034482759,0.783823376129674,0,0.985184366143778,0.594088525786005,0.235702260395516,0.90748521297303,0.739457929538016,0.801783725737273,0.824501640789771,1.23973618677841,0.862462964150937,47,47,3.33333333333333,4.02415934331369,0.37037037037037,"Interoceptive",3,3.94555818667413,0.22108843537415,"Hand_arm",3.33333333333333,5.02109573810743,0.174174174174174,"Interoceptive"
"answer",2.83333333333333,2.66666666666667,3.66666666666667,2.58333333333333,2.33333333333333,4.83333333333333,1.83333333333333,3.72222222222222,3.27777777777778,3.11111111111111,2.11111111111111,0.717740562565273,1.15470053837925,0.492365963917331,0.90033663737852,1.23091490979333,0.389249472080762,0.923548145182799,0.9582800496696,0.669113158068689,1.32349310044598,0.758395278659361,30,30,4.83333333333333,6.16101564119634,0.13215859030837,"Visual",3.72222222222222,5.09768363445266,0.134387351778656,"Hand_arm",4.83333333333333,7.15524493953093,0.0909856781802864,"Visual"
"appearance",0.411764705882353,0.0588235294117647,2.64705882352941,0.294117647058823,0.411764705882353,5,1.08333333333333,2.75,3.5,0.541666666666667,1.33333333333333,0.618346942400842,0.242535625036333,1.36661884182223,0.469668218313862,1.00366973710303,0,1.13890361720181,1.25974462560438,0.510753918455249,0.832970935693524,0.868114732282431,41,41,5,5.23799836031632,0.56,"Visual",3.5,4.07107510052328,0.321266968325792,"Head",5,5.95508677087032,0.274024738344434,"Visual"
"applaud",3.58333333333333,0,0.791666666666667,0.333333333333333,0,1.70833333333333,0.333333333333333,4.16666666666667,1.33333333333333,0.944444444444444,0.5,0.974307632279887,0,0.721060008759246,0.481543412343077,0,0.999093792292346,0.485071250072666,0.383482494423685,0.90748521297303,1.69678665934179,0.618346942400842,42,42,3.58333333333333,3.72122698283183,0.558441558441559,"Auditory",4.16666666666667,4.23048103919503,0.526717557251908,"Hand_arm",4.16666666666667,5.02972420728368,0.304259634888438,"Hand_arm"
"applause",4.36842105263158,0,0.736842105263158,0.31578947368421,0,2.42105263157895,0.32,3.84,2.16,2.12,1.68,0.495594627783352,0,0.65337629647495,0.477566932940919,0,1.92399438303882,0.476095228569523,0.8,0.943398113205661,1.58954920234218,1.10754984838908,44,44,4.36842105263158,4.61020993689332,0.557046979865772,"Auditory",3.84,4.32680796698193,0.347826086956522,"Hand_arm",4.36842105263158,5.63562424049188,0.243202062822316,"Auditory"
