"Word","Word_Italian","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"acceptance","accettazione",1.42857142857143,0.0714285714285714,2.14285714285714,3,0.285714285714286,2.78571428571429,1.14285714285714,3.28571428571429,2.92857142857143,2,3.57142857142857,0.646206172658864,0.267261241912424,1.02710518202619,0.877058019307029,0.468807230938495,1.18831305306637,0.534522483824849,1.32598708826359,0.828741930164745,0.960768922830523,0.937614461876991,14,14,3,3.9450078783311,0.301470588235294,"Interoceptive",3.57142857142857,4.8718914454756,0.187845303867403,"Torso",3.57142857142857,5.61501534099861,0.154574132492114,"Torso"
"agreement","accordo",1.65384615384615,0.0769230769230769,1.38461538461538,2.11538461538462,0.153846153846154,3.07692307692308,1.23076923076923,3.42307692307692,3.03846153846154,2.11538461538462,2.61538461538462,0.93561990967733,0.271746488194703,0.8038369524685,0.863801971607987,0.36794648440312,1.19743315214093,0.908083357746074,1.02657009202789,0.999230473144979,1.70474451052169,0.98293125199774,26,26,3.07692307692308,3.57729806243894,0.354545454545455,"Visual",3.42307692307692,4.60072180689645,0.176470588235294,"Hand_arm",3.42307692307692,5.2312800328513,0.160220994475138,"Hand_arm"
"water","acqua",0.686635944700461,3.536866359447,2.47695852534562,0.930875576036866,3.53456221198157,3.50230414746544,1.86175115207373,3.1889400921659,1.64516129032258,3.23271889400922,3.06451612903226,0.538114251798873,1.20995690020089,1.09192880307187,0.741271405263428,1.31080213336769,1.14179237550386,1.23058133159994,1.15786986114175,0.814639209036706,1.44929336266022,1.07908261052605,434,434,3.536866359447,5.28586405849613,0.194313540684888,"Gustatory",3.23271889400922,4.73110920204868,0.122184784536265,"Mouth",3.536866359447,6.32959304359985,0.103040399833403,"Gustatory"
"fascinate","affascinare",1.27586206896552,0.0344827586206897,0.931034482758621,1.3448275862069,0.0714285714285714,2.62068965517241,0.655172413793103,3.31034482758621,2.58620689655172,2.31034482758621,1.37931034482759,0.840771402774939,0.185695338177052,0.70361487450566,0.936401244467559,0.262265264156481,1.23675246118466,0.669534063411986,1.00368778141491,1.08618734832672,1.07249536382155,1.0492784290525,29,29,2.62068965517241,2.85681004064538,0.411926245586504,"Visual",3.31034482758621,4.09781883516861,0.259259259259259,"Hand_arm",3.31034482758621,4.51642602372671,0.198300283286119,"Hand_arm"
"affection","affetto",1.57894736842105,0.68421052631579,2.52631578947368,3.89473684210526,1,2.15789473684211,0.894736842105263,3.57894736842105,2.47368421052632,3.31578947368421,3.42105263157895,0.606976978666884,0.477566932940919,0.84119102419206,0.458831467741123,0.816496580927726,1.16729306492209,0.315301767642306,1.21636021134477,0.696692268479466,1.33552451531005,0.692482608982125,19,19,3.89473684210526,4.48981730449833,0.271111111111111,"Interoceptive",3.57894736842105,5.17001031857407,0.196153846153846,"Hand_arm",3.89473684210526,6.11533399511474,0.125773195876289,"Interoceptive"
"affliction","afflizione",0.714285714285714,0.142857142857143,1.71428571428571,3.42857142857143,0.357142857142857,0.857142857142857,1.35714285714286,2.21428571428571,1.78571428571429,3.64285714285714,2.42857142857143,0.611249845502127,0.363136519601281,0.468807230938495,0.755928946018455,0.497245158098847,0.770328886519643,1.00820807201863,1.1217137594956,0.699293206753068,1.00820807201863,0.85163062725264,14,14,3.42857142857143,3.59298392664537,0.455445544554455,"Interoceptive",3.64285714285714,4.33946846441164,0.2,"Mouth",3.64285714285714,5.04099914393543,0.187739463601533,"Mouth"
"drown","affogare",0.851851851851852,0,2.92592592592593,3.85185185185185,0.333333333333333,1.74074074074074,0.666666666666667,1.55555555555556,1.66666666666667,4.81481481481481,3.48148148148148,0.533760512683624,0,1.23804827561914,0.948833441803618,0.620173672946042,1.28878573120929,0.620173672946042,1.05003052458683,1.07417231105915,0.39584739066357,1.05138627792696,27,27,3.85185185185185,4.45011450537836,0.396946564885496,"Interoceptive",4.81481481481481,5.45704488553595,0.340425531914894,"Mouth",4.81481481481481,6.30493538348427,0.219966159052454,"Mouth"
"aggression","aggressione",3.38461538461538,0.230769230769231,2.19230769230769,2.15384615384615,0.5,3.73076923076923,1.57692307692308,4.19230769230769,2.53846153846154,2.96153846153846,3.34615384615385,0.8038369524685,0.42966892442366,0.938902796640026,0.924870053242408,0.509901951359279,0.827414880586145,0.856648208920181,0.69392972377501,0.760566590418971,1.53572834136169,0.79711016514947,26,26,3.73076923076923,4.81117040625886,0.287066246056782,"Visual",4.19230769230769,5.39928105605786,0.178947368421053,"Hand_arm",4.19230769230769,6.4534505651055,0.147776183644189,"Hand_arm"
"agility","agilità",1.44239631336406,0.182027649769585,3.06912442396313,3.40783410138249,0.200460829493088,3.33640552995392,3.34331797235023,4.19354838709677,2.36635944700461,1.35714285714286,3.19585253456221,0.720949956837165,0.38631263191895,0.851471036939136,0.858073146285989,0.400807233487544,0.925498171358943,0.919189348291979,0.614944627492522,0.793665521847049,0.679020584474835,0.766432807499506,434,434,3.40783410138249,4.77159946605541,0.277172837061968,"Interoceptive",4.19354838709677,5.42327802985227,0.196206566783551,"Hand_arm",4.19354838709677,6.44850595359108,0.153730684326711,"Hand_arm"
"lamb","agnello",0.448275862068966,3.58620689655172,1.86206896551724,0.689655172413793,3.03448275862069,2.75862068965517,1.27586206896552,2.31034482758621,1.62068965517241,1.79310344827586,1.27586206896552,0.506120178878476,0.682288239221013,0.639427083469172,0.603764871207686,1.29512157787516,0.8304547985374,1.25061561195557,1.31212609030051,0.978840170210507,1.54409729395591,0.996298568421346,29,29,3.58620689655172,4.67127607947802,0.253481894150418,"Gustatory",2.31034482758621,2.98166040751574,0.125,"Hand_arm",3.58620689655172,5.04543818850241,0.151919866444073,"Gustatory"
"needle","ago",0.1,0,0.75,0.5,0,0.75,1.2,3.5,2.55,1.75,1.9,0.307793505625546,0,0.786397515657049,0.760885910252682,0,1.01954582251634,0.894427190999916,0.827170191868511,1.19097483291276,1.55173926187427,1.02083557106808,20,20,0.75,0.989813249132786,0.357142857142857,"Haptic",3.5,4.18701108125583,0.211009174311927,"Hand_arm",3.5,4.2053691725669,0.269230769230769,"Hand_arm"
"agony","agonia",0.928571428571429,0.0714285714285715,1.21428571428571,3.64285714285714,0.285714285714286,1,0.428571428571429,1.35714285714286,2.71428571428571,3.07142857142857,2.71428571428571,0.615727926214882,0.267261241912424,0.892582375303981,0.744946343668492,0.468807230938495,0.679366220486757,0.646206172658864,0.744946343668492,0.994490316197694,1.38476800135706,0.825420305855557,14,14,3.64285714285714,3.73148197010016,0.5,"Interoceptive",3.07142857142857,4.15143176210524,0.256944444444445,"Mouth",3.64285714285714,4.97997824189354,0.204918032786885,"Interoceptive"
"dawn","alba",1.2,0.05,0.2,0.95,0.75,4.2,0.55,1.55,2.65,1.8,1.55,1.15165784392487,0.223606797749979,0.410391340834062,0.68633274115326,1.37170658209707,0.410391340834062,0.51041778553404,1.09904264559757,1.26802789276976,1.39924791829115,1.23437604097225,20,20,4.2,4.25622386838392,0.564625850340136,"Visual",2.65,3.17664473446118,0.259259259259259,"Head",4.2,4.77917956834588,0.268608414239482,"Visual"
"tree","albero",0.529411764705882,0,1.64705882352941,0.764705882352941,0.176470588235294,4.47058823529412,1.11764705882353,2,2.82352941176471,0.823529411764706,2.11764705882353,0.624264272846798,0,0.785905247993376,0.562295714538387,0.392952623996688,0.514495755427527,1.0537049480984,1.2747548783982,1.01459931239178,0.63593377383646,0.992619825334483,17,17,4.47058823529412,4.55358317279336,0.589147286821705,"Visual",2.82352941176471,3.47495380922377,0.225165562913907,"Head",4.47058823529412,5.14735108384474,0.271428571428571,"Visual"
"alcoholic","alcolista",0.769230769230769,2,0.923076923076923,1.38461538461538,2.65384615384615,1.26923076923077,0.461538461538462,2.53846153846154,1.30769230769231,2.96153846153846,1.92307692307692,0.651625187216842,1.49666295470958,0.688364840652218,0.85214661071546,1.44061952485194,0.724303378851282,0.58177447388274,1.20766780964864,0.788377106173474,1.77720610466584,1.32432856717891,26,26,2.65384615384615,3.19555557501807,0.209401709401709,"Olfactory",2.96153846153846,3.72720677181626,0.271966527196653,"Mouth",2.96153846153846,4.38663775666867,0.137420718816068,"Mouth"
"allergy","allergia",0.483870967741935,0.354838709677419,1.06451612903226,3.16129032258065,2.83870967741935,1.25806451612903,0.67741935483871,1.83870967741935,2.12903225806452,3.2258064516129,2.45161290322581,0.508000508000762,0.797846564061628,0.72734603736084,0.778750032361621,1.52963555994118,0.81517858720176,0.701764289686765,0.93440798346862,0.884757423774862,1.17500857924116,0.994609125148144,31,31,3.16129032258065,3.86695073132543,0.306338028169014,"Interoceptive",3.2258064516129,4.00997671800025,0.246875,"Mouth",3.2258064516129,4.9637888235209,0.147350993377483,"Mouth"
"alert","allerta",2.94736842105263,0.0526315789473684,1.63157894736842,3.68421052631579,0.421052631578947,3.36842105263158,1.52631578947368,2.73684210526316,3.52631578947368,2.78947368421053,3.26315789473684,0.970319776071918,0.229415733870562,0.597264720370147,0.582392725357819,0.507257273501788,0.83069758608784,0.772328445721233,1.19452944074029,0.904827856717728,1.43677676950183,0.805681579172283,19,19,3.68421052631579,4.90830385854614,0.3,"Interoceptive",3.52631578947368,4.99141258145916,0.144486692015209,"Head",3.68421052631579,6.23687005962234,0.139959432048682,"Interoceptive"
NA,"amare",1.11111111111111,0.388888888888889,2.44444444444444,3.11111111111111,0.444444444444444,2.66666666666667,1.11111111111111,4,2.94444444444444,2.83333333333333,2.88888888888889,0.471404520791032,0.50163132570455,1.19912822364084,0.83235236379573,0.704792186494566,1.02899151085505,0.471404520791032,0.840168050416806,1.05564155136453,1.46528455377425,0.676399541594523,18,18,3.11111111111111,4.0248474745007,0.26775956284153,"Interoceptive",4,5.16458251950013,0.209677419354839,"Hand_arm",4,5.87669211960831,0.150812064965197,"Hand_arm"
NA,"ambire",0.615384615384615,0.5,1.23076923076923,2.30769230769231,1.5,0.923076923076923,0.769230769230769,2.42307692307692,1.92307692307692,3.07692307692308,1.84615384615385,0.697247334992287,0.761577310586391,0.992277876713668,1.01071185880965,1.65529453572468,0.934797386520819,0.95111270868146,1.20575542870275,1.12864793175115,1.46759877141069,1.08415156476602,26,26,2.30769230769231,2.65302458964169,0.255434782608696,"Interoceptive",3.07692307692308,3.85336978671928,0.229885057471264,"Mouth",3.07692307692308,4.23377937931131,0.150561797752809,"Mouth"
"ambition","ambizione",1,0.117647058823529,1.47058823529412,2.82352941176471,0.176470588235294,2.58823529411765,1.05882352941176,4,3,1.82352941176471,2.76470588235294,0.612372435695794,0.332105582077536,0.943242218283799,0.808957208204416,0.392952623996688,1.06412073618386,0.747545001596402,0.790569415042095,1.06066017177982,1.07443555632987,0.752446988556825,17,17,2.82352941176471,3.53131161331174,0.330935251798561,"Interoceptive",4,4.92395688988476,0.232558139534884,"Hand_arm",4,5.46723318932058,0.186440677966102,"Hand_arm"
"ambulance","ambulanza",3.35,0,1.15,0.9,0.2,2.7,1.75,2.25,0.95,1.25,1.6,0.812727700887249,0,0.745159820370595,0.640723275517187,0.410391340834062,1.1742858972248,1.48235232689554,1.48235232689554,0.887041208323017,1.37170658209707,1.27320565172283,20,20,3.35,3.90475532148593,0.403614457831325,"Auditory",2.25,2.87067149523882,0.166666666666667,"Hand_arm",3.35,4.36544472409945,0.208074534161491,"Auditory"
"friend","amico",2.125,0,1.5625,1.3125,0,3.1875,0.8125,3.25,2.3125,1.9375,2.0625,0.885061203156784,0,0.727438428093173,0.79320026895272,0,1.10867789130417,0.403112887414928,1.23827837473378,0.873212459828649,1.23659478676997,0.853912563829966,16,16,3.1875,3.63567626445203,0.389312977099237,"Visual",3.25,3.98489788729056,0.234939759036145,"Hand_arm",3.25,4.81072135879608,0.175084175084175,"Hand_arm"
NA,"ammirare",1,0.0526315789473684,1.05263157894737,1.15789473684211,0.105263157894737,4.1578947368421,0.947368421052632,4.10526315789474,3.36842105263158,2.47368421052632,1.78947368421053,0.666666666666667,0.229415733870562,0.705036185874039,0.764719112901873,0.315301767642306,0.374634324632678,0.524265010438033,0.809302638222512,0.895080773250814,1.17229220156408,0.713282503517759,19,19,4.1578947368421,4.22841892355122,0.545454545454545,"Visual",4.10526315789474,5.05438041009249,0.24896265560166,"Hand_arm",4.1578947368421,5.89373248642252,0.203125,"Visual"
"love","amore",1.82758620689655,0.448275862068966,2.13793103448276,3.06896551724138,0.655172413793104,3.27586206896552,1.13793103448276,3.86206896551724,2.93103448275862,3.31034482758621,3.68965517241379,0.46820062223378,0.506120178878476,0.833415431095548,0.70361487450566,0.669534063411986,1.22172453418863,0.350931203171798,1.156476728536,0.923155863745918,1.10529402280447,0.890563556561721,29,29,3.27586206896552,4.31437232756652,0.24773413897281,"Visual",3.86206896551724,5.54794705854202,0.182448036951501,"Hand_arm",3.86206896551724,6.30858943129185,0.129581151832461,"Hand_arm"
NA,"analizzare",0.838709677419355,0.0645161290322581,1.48387096774194,2.54838709677419,0.032258064516129,2.67741935483871,1.09677419354839,3.83870967741935,3.58064516129032,1.51612903225806,2.58064516129032,0.687835939428795,0.249731038114707,0.769023958965106,1.17866335814259,0.179605302026775,1.10716143882132,0.70023037683691,0.778750032361621,0.958269048802304,0.926317718781754,0.764817779970589,31,31,2.67741935483871,3.40853637770148,0.345991561181435,"Visual",3.83870967741935,4.99284757164884,0.217391304347826,"Hand_arm",3.83870967741935,5.47442806964943,0.187898089171975,"Hand_arm"
"angel","angelo",1.24137931034483,0,0.655172413793103,0.827586206896552,0.0344827586206897,3.41379310344828,0.689655172413793,2.37931034482759,2.62068965517241,1.51724137931034,1.68965517241379,0.635563440342117,0,0.552647011402235,0.759180268317714,0.185695338177052,1.05279360951539,0.54139029200371,1.14685262172635,1.11527681072101,1.27112688068423,1.00368778141491,29,29,3.41379310344828,3.49100735867329,0.553072625698324,"Visual",2.62068965517241,3.4231717030551,0.217054263565891,"Head",3.41379310344828,4.35607909610838,0.226544622425629,"Visual"
"corner","angolo",0.235294117647059,0,1.64705882352941,0.823529411764706,0,3.88235294117647,0.764705882352941,2.82352941176471,2.11764705882353,1.94117647058824,2.47058823529412,0.437237316097603,0,1.05718827974185,0.88284300116492,0,0.332105582077536,0.970142500145332,1.38000426256801,0.857492925712544,1.47777654921567,1.17885787199006,17,17,3.88235294117647,3.99075141208657,0.589285714285714,"Visual",2.82352941176471,3.79945424964617,0.203488372093023,"Hand_arm",3.88235294117647,4.91047951419501,0.232394366197183,"Visual"
NA,"annullare",0.75,0,0.9,2.15,0,1.6,1.1,3.2,2.5,1.95,1.55,0.850696309223401,0,0.85224162622679,1.42441123571146,0,1.14248114115496,1.2096106376586,1.36111409475744,0.888523316638639,1.60509058606475,0.887041208323017,20,20,2.15,2.47632313702947,0.398148148148148,"Interoceptive",3.2,3.93354259316317,0.203883495145631,"Hand_arm",3.2,4.23671514891693,0.203821656050955,"Hand_arm"
"bee","ape",1.03846153846154,1.19230769230769,0.923076923076923,0.384615384615385,2.73076923076923,2.42307692307692,1.11538461538462,2.03846153846154,1.34615384615385,2.15384615384615,1.30769230769231,0.720042733774558,1.44275377717006,0.796144555872961,0.496138938356834,1.66271325989041,1.33185815830596,1.21084839932745,1.14824280466352,0.977437780825263,1.64176265500974,0.970329048075168,26,26,2.73076923076923,3.36928861438293,0.269911504424779,"Olfactory",2.15384615384615,2.90540198822342,0.130434782608696,"Mouth",2.73076923076923,3.97429489299632,0.140877598152425,"Olfactory"
"coat rack","appendiabiti",0.368421052631579,0,3.68421052631579,0.894736842105263,0.0526315789473684,4.21052631578947,1.42105263157895,3.78947368421053,1.47368421052632,2.10526315789474,1.78947368421053,0.495594627783352,0,0.671038298207203,0.65783625471062,0.229415733870562,0.787326514818136,0.96123701977563,0.630603535284612,0.772328445721233,1.32894013083548,0.854981960070962,19,19,4.21052631578947,5.00559610596286,0.457142857142857,"Visual",3.78947368421053,4.2274184341129,0.223880597014925,"Hand_arm",4.21052631578947,5.85746148326756,0.212765957446809,"Visual"
NA,"applaudire",4.19230769230769,0.0384615384615385,0.730769230769231,1.26923076923077,0.0384615384615385,2,0.615384615384615,4.84615384615385,2.23076923076923,3.30769230769231,1.92307692307692,0.40191847623425,0.196116135138184,0.666794859469826,0.533493565673837,0.196116135138184,1.2,0.496138938356834,0.36794648440312,0.992277876713668,1.4904826270502,0.890980445265862,26,26,4.19230769230769,4.38154621809634,0.502325581395349,"Auditory",4.84615384615385,5.52274748008054,0.327380952380952,"Hand_arm",4.84615384615385,6.32107310244161,0.226860254083485,"Hand_arm"
"applause","applauso",4.34615384615385,0,0.307692307692308,0.884615384615385,0.0384615384615385,1.96153846153846,0.884615384615385,3.88461538461538,1.96153846153846,2.96153846153846,1.96153846153846,0.485164524037584,0,0.549125178386915,0.431455497304005,0.196116135138184,1.21592003785674,0.863801971607987,1.10731831293167,1.07631851162262,1.58696614282143,0.823687767580373,26,26,4.34615384615385,4.48742911571309,0.576530612244898,"Auditory",3.88461538461538,4.64748192683864,0.257425742574257,"Hand_arm",4.34615384615385,5.75639940309944,0.226452905811623,"Auditory"
"learn","apprendere",2.16666666666667,0.166666666666667,1.25,3.125,0.166666666666667,2.625,1.04166666666667,3.04166666666667,3.04166666666667,1.625,2.04166666666667,0.868114732282431,0.38069349381344,0.607918758874329,1.03472323541759,0.38069349381344,0.96964807600714,0.907896118682551,1.19706767331373,0.999093792292346,1.24455335099716,0.69025305168635,24,24,3.125,3.93087802911325,0.31140350877193,"Interoceptive",3.04166666666667,4.12546475281418,0.185328185328185,"Hand_arm",3.125,5.07813695299984,0.145790554414784,"Interoceptive"
NA,"apprezzare",1.32142857142857,0.571428571428571,1.92857142857143,2.60714285714286,0.464285714285714,2.78571428571429,0.928571428571429,3.71428571428571,2.89285714285714,1.64285714285714,2.71428571428571,0.862965233777697,0.741798187018916,0.857583660904133,1.03061598676195,0.576203594236084,1.16609963544646,0.662686531592003,0.975900072948533,0.875141711880434,0.869835476750492,0.896790278846066,28,28,2.78571428571429,3.66194712166241,0.239852398523985,"Visual",3.71428571428571,4.65213206518081,0.234234234234234,"Hand_arm",3.71428571428571,5.31080241744324,0.150662251655629,"Hand_arm"
NA,"approvare",1.08,0.04,0.84,2.08,0,1.84,0.64,3.36,2.64,1.92,2.16,1.11504857891185,0.2,0.553774924194538,1.11504857891185,0,1.21380943040221,0.637704215656966,1.07548438699345,1.07548438699345,1.15181016954473,1.06770782520313,25,25,2.08,2.57535369509192,0.353741496598639,"Interoceptive",3.36,4.1936132710251,0.253731343283582,"Hand_arm",3.36,4.495162274317,0.202409638554217,"Hand_arm"
"rainbow","arcobaleno",0.24,0,0.2,0.28,0.12,4.92,0.36,1.36,1.4,0.44,0.72,0.66332495807108,0,0.408248290463863,0.458257569495584,0.439696865275764,0.276887462097269,0.7,1.22065556157337,1.4142135623731,0.869865890046659,0.737111479583199,25,25,4.92,4.92062653135591,0.854166666666667,"Visual",1.4,1.79303315211052,0.242990654205607,"Head",4.92,4.9987401625886,0.49003984063745,"Visual"
"air","aria",1.5,0,0,0.458333333333333,1.70833333333333,2.45833333333333,0.75,1.79166666666667,1.83333333333333,2.20833333333333,1.41666666666667,1.81778651829277,0,0,0.508977377704052,2.27422546139897,1.95557545554214,0.98907071009368,1.31807391317016,1.27404411454121,1.71892703304344,0.880546602310508,24,24,2.45833333333333,2.85673323637415,0.401360544217687,"Visual",2.20833333333333,2.96051658360818,0.182291666666667,"Mouth",2.45833333333333,3.66580378857525,0.174041297935103,"Visual"
"weapon","arma",1.03846153846154,0,1.15384615384615,0.423076923076923,0.0384615384615385,2.11538461538462,0.384615384615385,2.5,1.34615384615385,0.961538461538461,1.34615384615385,0.870896973505786,0,0.612686392361227,0.57779421409889,0.196116135138184,1.36607241614559,0.637302005452553,1.39283882771841,0.79711016514947,1.42774701486697,1.01753850805983,26,26,2.11538461538462,2.30194438461001,0.443548387096774,"Visual",2.5,2.77847889380895,0.323529411764706,"Hand_arm",2.5,3.22837997080966,0.22108843537415,"Hand_arm"
"wardrobe","armadio",0.222222222222222,0,3.5,0.777777777777778,0.0555555555555555,4.38888888888889,0.722222222222222,3.61111111111111,1.11111111111111,0.555555555555556,1.44444444444444,0.427792631946499,0,0.618346942400842,0.646761666763555,0.235702260395516,0.607684988914186,0.669113158068688,0.777544316035229,0.83235236379573,0.783823376129674,0.855585263892997,18,18,4.38888888888889,5.03833136205376,0.490683229813665,"Visual",3.61111111111111,3.7330608240454,0.41044776119403,"Hand_arm",4.38888888888889,5.64537878377095,0.267796610169492,"Visual"
